timestamp_utc,DHT_temperature,DHT_Humidity,PIR_Motion_state,temperature,humidity,weather_desc,co2_ppm,meeting
2025-07-17 19:49:57,27.0,41.0,False,19,55,Clear sky,131.88,False
2025-07-17 19:50:02,27.0,42.0,False,19,55,Clear sky,131.88,False
2025-07-17 19:50:12,27.0,42.0,True,19,55,Clear sky,131.88,False
2025-07-17 19:50:21,27.0,42.0,True,19,55,Clear sky,131.88,False
2025-07-17 19:50:26,27.0,42.0,False,19,55,Clear sky,131.88,False
2025-07-17 19:50:32,27.0,42.0,False,19,55,Clear sky,131.88,False
2025-07-17 19:50:52,27.0,42.0,False,19,55,Clear sky,131.88,False
2025-07-17 19:51:01,27.0,42.0,True,19,55,Clear sky,131.88,False
2025-07-17 19:53:36,27.0,46.0,True,19,55,Clear sky,131.88,False
2025-07-17 19:53:41,27.0,46.0,False,19,55,Clear sky,131.88,False
2025-07-17 19:53:46,27.0,46.0,False,19,55,Clear sky,131.88,False
2025-07-17 19:53:52,27.0,95.0,False,19,55,Clear sky,131.88,False
2025-07-17 19:53:57,27.0,95.0,False,19,55,Clear sky,131.88,False
2025-07-17 19:54:03,27.0,75.0,False,19,55,Clear sky,131.88,False
2025-07-17 19:54:12,27.0,61.0,True,19,55,Clear sky,131.88,False
2025-07-17 19:54:21,27.0,55.0,True,19,55,Clear sky,131.88,False
2025-07-17 19:54:26,27.0,50.0,False,19,55,Clear sky,131.88,False
2025-07-17 19:54:36,27.0,47.0,True,19,55,Clear sky,131.88,False
2025-07-17 19:54:41,27.0,47.0,False,19,55,Clear sky,131.88,False
2025-07-17 19:54:51,27.0,46.0,True,19,55,Clear sky,131.88,False
2025-07-17 19:55:00,27.0,46.0,True,19,55,Clear sky,131.88,False
2025-07-17 19:55:05,27.0,46.0,False,19,55,Clear sky,131.88,False
2025-07-17 19:55:11,27.0,46.0,False,19,55,Clear sky,131.88,False
2025-07-17 19:55:20,27.0,46.0,True,19,55,Clear sky,131.88,False
2025-07-17 19:55:25,27.0,46.0,False,19,55,Clear sky,131.88,False
2025-07-17 19:57:18,27.0,46.0,True,19,55,Clear sky,131.88,False
2025-07-17 19:57:24,27.0,46.0,False,19,55,Clear sky,131.88,False
2025-07-17 19:57:29,27.0,46.0,False,19,55,Clear sky,131.88,False
2025-07-17 19:59:02,27.0,47.0,True,19,55,Clear sky,131.88,False
2025-07-17 19:59:12,27.0,47.0,True,19,55,Clear sky,131.88,False
2025-07-17 19:59:21,27.0,95.0,True,19,55,Clear sky,131.88,False
2025-07-17 19:59:26,nan,nan,False,19,55,Clear sky,131.88,False
2025-07-17 19:59:32,27.0,88.0,False,19,55,Clear sky,131.88,False
2025-07-17 19:59:41,nan,nan,True,19,55,Clear sky,131.88,False
2025-07-17 19:59:46,27.0,61.0,False,19,55,Clear sky,131.88,False
2025-07-17 19:59:56,nan,nan,True,19,55,Clear sky,131.88,False
2025-07-17 20:00:05,27.0,54.0,True,19,55,Clear sky,141.48,False
2025-07-17 20:00:10,nan,nan,False,19,55,Clear sky,141.48,False
2025-07-17 20:00:15,27.0,65.0,False,19,55,Clear sky,141.48,False
2025-07-17 20:00:25,nan,nan,True,19,55,Clear sky,141.48,False
2025-07-17 20:00:30,27.0,55.0,False,19,55,Clear sky,141.48,False
2025-07-17 20:00:35,28.0,52.0,False,19,55,Clear sky,141.48,False
2025-07-17 20:00:41,28.0,50.0,False,19,55,Clear sky,141.48,False
2025-07-17 20:00:50,28.0,49.0,True,19,55,Clear sky,141.48,False
2025-07-19 14:20:03,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:20:52,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:20:58,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:21:03,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:21:08,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:21:29,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:22:23,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:24:46,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:24:51,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:26:10,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:27:19,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:27:22,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:27:26,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:27:35,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:27:38,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:27:50,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:27:55,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:28:01,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:28:06,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:28:11,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:28:17,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:28:23,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:28:27,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:28:33,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:28:38,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:28:44,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:28:49,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:28:54,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:29:00,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:29:05,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:29:10,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:29:28,29.0,48.0,True,31,31,Broken clouds,129.26,False
2025-07-19 14:29:34,29.0,48.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:29:38,29.0,54.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:29:44,nan,nan,False,31,31,Broken clouds,129.26,False
2025-07-19 14:29:49,29.0,51.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:29:54,29.0,50.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:30:00,29.0,50.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:30:05,29.0,49.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:30:10,29.0,49.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:30:16,29.0,49.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:30:21,29.0,49.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:30:26,29.0,49.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:30:32,29.0,49.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:30:37,29.0,49.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:30:42,29.0,49.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:30:47,29.0,49.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:30:53,29.0,49.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:30:58,29.0,49.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:31:04,29.0,49.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:31:09,29.0,49.0,False,31,31,Broken clouds,129.26,False
2025-07-19 14:31:27,29.0,49.0,True,,,,129.26,False
2025-07-19 14:31:32,29.0,49.0,False,,,,129.26,False
2025-07-19 14:31:50,29.0,49.0,True,,,,129.26,False
2025-07-19 14:31:55,29.0,49.0,False,,,,129.26,False
2025-07-19 14:32:00,29.0,49.0,False,,,,129.26,False
2025-07-19 14:32:06,29.0,49.0,False,,,,129.26,False
2025-07-19 14:32:11,29.0,49.0,False,,,,129.26,False
2025-07-19 14:32:16,29.0,49.0,False,,,,129.26,False
2025-07-19 14:32:22,29.0,49.0,False,,,,129.26,False
2025-07-19 14:32:28,29.0,49.0,False,,,,129.26,False
2025-07-19 14:32:32,29.0,49.0,False,,,,129.26,False
2025-07-19 14:32:38,29.0,49.0,False,,,,129.26,False
2025-07-19 14:32:43,29.0,49.0,False,,,,129.26,False
2025-07-19 14:32:48,29.0,49.0,False,,,,129.26,False
2025-07-19 14:32:54,29.0,49.0,False,,,,129.26,False
2025-07-19 14:32:59,29.0,49.0,False,,,,129.26,False
2025-07-19 14:33:05,29.0,49.0,False,,,,129.26,False
2025-07-19 14:33:11,29.0,49.0,False,,,,129.26,False
2025-07-19 14:33:15,29.0,49.0,False,,,,129.26,False
2025-07-19 14:33:20,29.0,49.0,False,,,,129.26,False
2025-07-19 14:33:26,29.0,49.0,False,,,,129.26,False
2025-07-19 14:33:31,29.0,49.0,False,,,,129.26,False
2025-07-19 14:33:36,29.0,49.0,False,,,,129.26,False
2025-07-19 14:33:41,29.0,49.0,False,,,,129.26,False
2025-07-19 14:33:47,29.0,49.0,False,,,,129.26,False
2025-07-19 14:33:52,29.0,49.0,False,,,,129.26,False
2025-07-19 14:33:58,29.0,49.0,False,,,,129.26,False
2025-07-19 14:34:03,29.0,49.0,False,,,,129.26,False
2025-07-19 14:34:09,29.0,49.0,False,,,,129.26,False
2025-07-19 14:34:14,29.0,49.0,False,,,,129.26,False
2025-07-19 14:34:19,29.0,49.0,False,,,,129.26,False
2025-07-19 14:34:24,29.0,49.0,False,,,,129.26,False
2025-07-19 14:34:30,29.0,49.0,False,,,,129.26,False
2025-07-19 14:34:35,29.0,49.0,False,,,,129.26,False
2025-07-19 14:34:40,29.0,49.0,False,,,,129.26,False
2025-07-19 14:34:46,29.0,49.0,False,,,,129.26,False
2025-07-19 14:34:51,29.0,49.0,False,,,,129.26,False
2025-07-19 14:34:56,29.0,49.0,False,,,,129.26,False
2025-07-19 14:35:02,29.0,49.0,False,,,,129.26,False
2025-07-19 14:35:07,29.0,49.0,False,,,,129.26,False
2025-07-19 14:35:13,29.0,49.0,False,,,,129.26,False
2025-07-19 14:35:18,29.0,49.0,False,,,,129.26,False
2025-07-19 14:35:23,29.0,49.0,False,,,,129.26,False
2025-07-19 14:35:28,29.0,49.0,False,,,,129.26,False
2025-07-19 14:35:46,29.0,49.0,True,,,,129.26,False
2025-07-19 14:35:52,29.0,49.0,False,,,,129.26,False
2025-07-19 14:35:57,29.0,50.0,False,,,,129.26,False
2025-07-19 14:36:02,29.0,49.0,False,,,,129.26,False
2025-07-19 14:36:08,29.0,49.0,False,,,,129.26,False
2025-07-19 14:36:13,29.0,49.0,False,,,,129.26,False
2025-07-19 14:36:18,29.0,49.0,False,,,,129.26,False
2025-07-19 14:36:23,29.0,49.0,False,,,,129.26,False
2025-07-19 14:36:29,29.0,49.0,False,,,,129.26,False
2025-07-19 14:36:34,29.0,49.0,False,,,,129.26,False
2025-07-19 14:36:40,29.0,49.0,False,,,,129.26,False
2025-07-19 14:36:45,29.0,49.0,False,,,,129.26,False
2025-07-19 14:36:51,29.0,49.0,False,,,,129.26,False
2025-07-19 14:36:55,29.0,49.0,False,,,,129.26,False
2025-07-19 14:37:01,29.0,49.0,False,,,,129.26,False
2025-07-19 14:37:07,29.0,49.0,False,,,,129.26,False
2025-07-19 14:37:11,29.0,49.0,False,,,,129.26,False
2025-07-19 14:37:17,29.0,49.0,False,,,,129.26,False
2025-07-19 14:37:22,29.0,49.0,False,,,,129.26,False
2025-07-19 14:37:27,29.0,49.0,False,,,,129.26,False
2025-07-19 14:37:33,29.0,49.0,False,,,,129.26,False
2025-07-19 14:37:38,29.0,49.0,False,,,,129.26,False
2025-07-19 14:37:44,29.0,49.0,False,,,,129.26,False
2025-07-19 14:37:49,29.0,49.0,False,,,,129.26,False
2025-07-19 14:37:54,29.0,49.0,False,,,,129.26,False
2025-07-19 14:37:59,29.0,49.0,False,,,,129.26,False
2025-07-19 14:38:05,29.0,49.0,False,,,,129.26,False
2025-07-19 14:38:10,29.0,49.0,False,,,,129.26,False
2025-07-19 15:20:55,29.0,49.0,True,,,,124.89,False
2025-07-19 15:22:27,29.0,48.0,False,,,,124.89,False
2025-07-19 15:22:33,29.0,48.0,False,,,,124.89,False
2025-07-19 15:22:38,29.0,48.0,False,,,,124.89,False
2025-07-19 15:22:43,29.0,47.0,False,,,,124.89,False
2025-07-19 15:22:49,29.0,47.0,False,,,,124.89,False
2025-07-19 15:22:54,29.0,47.0,False,,,,124.89,False
2025-07-19 15:23:00,29.0,47.0,False,,,,124.89,False
2025-07-19 15:23:05,29.0,48.0,False,,,,124.89,False
2025-07-19 15:23:11,29.0,48.0,False,,,,124.89,False
2025-07-19 15:23:15,29.0,48.0,False,,,,124.89,False
2025-07-19 15:23:21,29.0,48.0,False,,,,124.89,False
2025-07-19 15:23:26,29.0,48.0,False,,,,124.89,False
2025-07-19 15:23:31,29.0,48.0,False,,,,124.89,False
2025-07-19 15:23:37,29.0,48.0,False,,,,124.89,False
2025-07-19 15:23:42,29.0,48.0,False,,,,124.89,False
2025-07-19 15:23:48,29.0,48.0,False,,,,124.89,False
2025-07-19 15:23:53,29.0,48.0,False,,,,124.89,False
2025-07-19 15:23:58,29.0,48.0,False,,,,124.89,False
2025-07-19 15:24:04,29.0,48.0,False,,,,124.89,False
2025-07-19 15:24:09,29.0,48.0,False,,,,124.89,False
2025-07-19 15:24:14,29.0,48.0,False,,,,124.89,False
2025-07-19 15:24:20,29.0,48.0,False,,,,124.89,False
2025-07-19 15:24:25,29.0,48.0,False,,,,124.89,False
2025-07-19 15:24:30,29.0,48.0,False,,,,124.89,False
2025-07-19 15:24:36,29.0,48.0,False,,,,124.89,False
2025-07-19 15:24:41,29.0,48.0,False,,,,124.89,False
2025-07-19 15:24:46,29.0,48.0,False,,,,124.89,False
2025-07-19 15:24:51,29.0,48.0,False,,,,124.89,False
2025-07-19 15:24:57,29.0,48.0,False,,,,124.89,False
2025-07-19 15:25:02,29.0,48.0,False,,,,124.89,False
2025-07-19 15:25:07,29.0,48.0,False,,,,124.89,False
2025-07-19 15:25:13,29.0,48.0,False,,,,124.89,False
2025-07-19 15:25:19,29.0,48.0,False,,,,124.89,False
2025-07-19 15:25:23,29.0,48.0,False,,,,124.89,False
2025-07-19 15:25:29,29.0,48.0,False,,,,124.89,False
2025-07-19 15:25:34,29.0,48.0,False,,,,124.89,False
2025-07-19 15:25:40,29.0,48.0,False,,,,124.89,False
2025-07-19 15:25:45,29.0,48.0,False,,,,124.89,False
2025-07-19 15:25:50,29.0,48.0,False,,,,124.89,False
2025-07-19 15:25:55,29.0,48.0,False,,,,124.89,False
2025-07-19 15:26:01,29.0,48.0,False,,,,124.89,False
2025-07-19 15:26:06,29.0,48.0,False,,,,124.89,False
2025-07-19 15:26:11,29.0,48.0,False,,,,124.89,False
2025-07-19 15:26:17,29.0,47.0,False,,,,124.89,False
2025-07-19 15:26:22,29.0,47.0,False,,,,124.89,False
2025-07-19 15:26:27,29.0,47.0,False,,,,124.89,False
2025-07-19 15:26:33,29.0,47.0,False,,,,124.89,False
2025-07-19 15:26:38,29.0,48.0,False,,,,124.89,False
2025-07-19 15:26:43,29.0,48.0,False,,,,124.89,False
2025-07-19 15:26:49,29.0,48.0,False,,,,124.89,False
2025-07-19 15:26:54,29.0,48.0,False,,,,124.89,False
2025-07-19 15:26:59,29.0,48.0,False,,,,124.89,False
2025-07-19 15:27:05,29.0,48.0,False,,,,124.89,False
2025-07-19 15:27:10,29.0,48.0,False,,,,124.89,False
2025-07-19 15:27:15,29.0,48.0,False,,,,124.89,False
2025-07-19 15:27:21,29.0,48.0,False,,,,124.89,False
2025-07-19 15:27:26,29.0,48.0,False,,,,124.89,False
2025-07-19 15:27:32,29.0,48.0,False,,,,124.89,False
2025-07-19 15:27:37,29.0,48.0,False,,,,124.89,False
2025-07-19 15:27:42,29.0,48.0,False,,,,124.89,False
2025-07-19 15:27:48,29.0,48.0,False,,,,124.89,False
2025-07-19 15:27:53,29.0,48.0,False,,,,124.89,False
2025-07-19 15:27:58,29.0,48.0,False,,,,124.89,False
2025-07-19 15:28:03,29.0,48.0,False,,,,124.89,False
2025-07-19 15:28:09,29.0,48.0,False,,,,124.89,False
2025-07-19 15:28:14,29.0,48.0,False,,,,124.89,False
2025-07-19 15:28:19,29.0,48.0,False,,,,124.89,False
2025-07-19 15:28:25,29.0,48.0,False,,,,124.89,False
2025-07-19 15:28:30,29.0,48.0,False,,,,124.89,False
2025-07-19 15:28:36,29.0,48.0,False,,,,124.89,False
2025-07-19 15:28:41,29.0,48.0,False,,,,124.89,False
2025-07-19 15:28:46,29.0,48.0,False,,,,124.89,False
2025-07-19 15:28:51,29.0,48.0,False,,,,124.89,False
2025-07-19 15:28:57,29.0,48.0,False,,,,124.89,False
2025-07-19 15:29:02,29.0,48.0,False,,,,124.89,False
2025-07-19 15:29:07,29.0,48.0,False,,,,124.89,False
2025-07-19 15:29:13,29.0,48.0,False,,,,124.89,False
2025-07-19 15:29:18,29.0,48.0,False,,,,124.89,False
2025-07-19 15:29:23,29.0,48.0,False,,,,124.89,False
2025-07-19 15:29:29,29.0,48.0,False,,,,124.89,False
2025-07-19 15:29:34,29.0,48.0,False,,,,124.89,False
2025-07-19 15:29:39,29.0,48.0,False,,,,124.89,False
2025-07-19 15:29:45,29.0,48.0,False,,,,124.89,False
2025-07-19 15:29:50,29.0,48.0,False,,,,124.89,False
2025-07-19 15:29:55,29.0,48.0,False,,,,124.89,False
2025-07-19 15:30:01,29.0,48.0,False,,,,124.89,False
2025-07-19 15:30:06,29.0,48.0,False,,,,124.89,False
2025-07-19 15:30:12,29.0,48.0,False,,,,124.89,False
2025-07-19 15:30:17,29.0,48.0,False,,,,124.89,False
2025-07-19 15:30:22,29.0,48.0,False,,,,124.89,False
2025-07-19 15:30:27,29.0,48.0,False,,,,124.89,False
2025-07-19 15:30:33,29.0,48.0,False,,,,124.89,False
2025-07-19 15:30:38,29.0,48.0,False,,,,124.89,False
2025-07-19 15:30:44,29.0,48.0,False,,,,124.89,False
2025-07-19 15:30:49,29.0,48.0,False,,,,124.89,False
2025-07-19 15:30:54,29.0,48.0,False,,,,124.89,False
2025-07-19 15:31:00,29.0,48.0,False,,,,124.89,False
2025-07-19 15:31:05,29.0,48.0,False,,,,124.89,False
2025-07-19 15:31:10,29.0,48.0,False,,,,124.89,False
2025-07-19 15:31:16,29.0,48.0,False,,,,124.89,False
2025-07-19 15:31:21,29.0,48.0,False,,,,124.89,False
2025-07-19 15:31:27,29.0,48.0,False,,,,124.89,False
2025-07-19 15:31:32,29.0,48.0,False,,,,124.89,False
2025-07-19 15:31:37,29.0,48.0,False,,,,124.89,False
2025-07-19 15:31:42,29.0,48.0,False,,,,124.89,False
2025-07-19 15:31:48,29.0,48.0,False,,,,124.89,False
2025-07-19 15:31:53,29.0,48.0,False,,,,124.89,False
2025-07-19 15:31:58,29.0,48.0,False,,,,124.89,False
2025-07-19 15:37:40,29.0,49.0,False,,,,124.89,False
2025-07-19 15:37:45,29.0,49.0,False,,,,124.89,False
2025-07-19 15:37:51,29.0,49.0,False,,,,124.89,False
2025-07-19 15:38:01,29.0,49.0,False,,,,124.89,False
2025-07-19 15:39:00,29.0,48.0,False,,,,124.89,False
2025-07-19 15:39:05,29.0,48.0,False,,,,124.89,False
2025-07-19 15:39:10,29.0,48.0,False,,,,124.89,False
2025-07-19 15:39:28,29.0,48.0,True,,,,124.89,False
2025-07-19 15:39:34,29.0,81.0,False,,,,124.89,False
2025-07-19 15:39:51,nan,nan,True,,,,124.89,False
2025-07-19 15:39:56,29.0,52.0,False,,,,124.89,False
2025-07-19 15:40:01,nan,nan,False,,,,124.89,False
2025-07-19 15:40:07,29.0,51.0,False,,,,124.89,False
2025-07-19 15:40:12,nan,nan,False,,,,124.89,False
2025-07-19 15:40:17,29.0,51.0,False,,,,124.89,False
2025-07-19 15:40:22,nan,nan,False,,,,124.89,False
2025-07-19 15:40:28,29.0,50.0,False,,,,124.89,False
2025-07-19 15:40:33,29.0,50.0,False,,,,124.89,False
2025-07-19 15:40:38,29.0,50.0,False,,,,124.89,False
2025-07-19 15:40:44,29.0,50.0,False,,,,124.89,False
2025-07-19 15:40:49,29.0,50.0,False,,,,124.89,False
2025-07-19 15:40:55,29.0,50.0,False,,,,124.89,False
2025-07-19 15:41:00,29.0,50.0,False,,,,124.89,False
2025-07-19 15:41:05,29.0,50.0,False,,,,124.89,False
2025-07-19 15:41:10,29.0,50.0,False,,,,124.89,False
2025-07-19 15:41:16,29.0,50.0,False,,,,124.89,False
2025-07-19 15:41:21,29.0,50.0,False,,,,124.89,False
2025-07-19 15:41:27,29.0,50.0,False,,,,124.89,False
2025-07-19 15:41:32,29.0,50.0,False,,,,124.89,False
2025-07-19 15:41:37,29.0,50.0,False,,,,124.89,False
2025-07-19 15:41:43,29.0,50.0,False,,,,124.89,False
2025-07-19 15:41:48,29.0,50.0,False,,,,124.89,False
2025-07-19 15:41:53,29.0,50.0,False,,,,124.89,False
2025-07-19 15:41:59,29.0,50.0,False,,,,124.89,False
2025-07-19 15:42:04,29.0,50.0,False,,,,124.89,False
2025-07-19 15:42:09,29.0,50.0,False,,,,124.89,False
2025-07-19 15:42:16,29.0,50.0,False,,,,124.89,False
2025-07-19 15:42:20,29.0,50.0,False,,,,124.89,False
2025-07-19 15:42:25,29.0,50.0,False,,,,124.89,False
2025-07-19 15:42:31,29.0,50.0,False,,,,124.89,False
2025-07-19 15:42:48,29.0,50.0,True,,,,124.89,False
2025-07-19 15:42:54,29.0,50.0,False,,,,124.89,False
2025-07-19 15:42:59,29.0,50.0,False,,,,124.89,False
2025-07-19 15:43:04,29.0,50.0,False,,,,124.89,False
2025-07-19 15:43:10,29.0,50.0,False,,,,124.89,False
2025-07-19 15:43:15,29.0,50.0,False,,,,124.89,False
2025-07-19 15:43:20,29.0,49.0,False,,,,124.89,False
2025-07-19 15:43:26,29.0,50.0,False,,,,124.89,False
2025-07-19 15:43:31,29.0,50.0,False,,,,124.89,False
2025-07-19 15:43:36,29.0,49.0,False,,,,124.89,False
2025-07-19 15:43:42,29.0,49.0,False,,,,124.89,False
2025-07-19 15:43:47,29.0,50.0,False,,,,124.89,False
2025-07-19 15:43:52,29.0,49.0,False,,,,124.89,False
2025-07-19 15:43:58,29.0,50.0,False,,,,124.89,False
2025-07-19 15:44:03,29.0,50.0,False,,,,124.89,False
2025-07-19 15:44:08,29.0,50.0,False,,,,124.89,False
2025-07-19 15:44:14,29.0,50.0,False,,,,124.89,False
2025-07-19 15:44:40,29.0,50.0,False,,,,124.89,False
2025-07-19 15:44:45,29.0,50.0,False,,,,124.89,False
2025-07-19 15:44:51,29.0,49.0,False,,,,124.89,False
2025-07-19 15:44:56,29.0,50.0,False,,,,124.89,False
2025-07-19 15:45:02,29.0,50.0,False,,,,124.89,False
2025-07-19 15:45:07,29.0,50.0,False,,,,124.89,False
2025-07-19 15:45:12,29.0,50.0,False,,,,124.89,False
2025-07-19 15:45:17,29.0,50.0,False,,,,124.89,False
2025-07-19 15:45:23,29.0,50.0,False,,,,124.89,False
2025-07-19 15:45:28,29.0,50.0,False,,,,124.89,False
